190 0.032263
195 0.073849
200 0.16226
205 0.34325
210 0.70085
215 1.3846
220 2.6526
225 4.9375
230 8.9465
235 15.806
240 27.271
245 46.015
250 76.029
255 123.16
260 195.83
265 305.94
270 470.08
273.16 611.66
